siteid,year,month,visits,month_nf_var,notes,"FLAG  (0=nf, 1=f, 2=unsure, 3=nodata)",UNIT_NAME,d2p
NAT_114,2021,11,22129,111096528,visits represent national forest visits,NA,Umpqua National Forest,2021-11-15
NAT_114,2021,12,14212,67366202,visits represent national forest visits,NA,Umpqua National Forest,2021-12-15
NAT_114,2022,1,14786,65020703,visits represent national forest visits,NA,Umpqua National Forest,2022-01-15
NAT_114,2022,2,13605,59857911,visits represent national forest visits,NA,Umpqua National Forest,2022-02-15
NAT_114,2022,3,16739,71252790,visits represent national forest visits,NA,Umpqua National Forest,2022-03-15
NAT_114,2022,4,18170,81633804,visits represent national forest visits,NA,Umpqua National Forest,2022-04-15
NAT_114,2022,5,37163,135211380,visits represent national forest visits,NA,Umpqua National Forest,2022-05-15
NAT_114,2022,6,62764,203303246,visits represent national forest visits,NA,Umpqua National Forest,2022-06-15
NAT_114,2022,7,81223,266468221,visits represent national forest visits,NA,Umpqua National Forest,2022-07-15
NAT_114,2022,8,78571,259459215,visits represent national forest visits,NA,Umpqua National Forest,2022-08-15
NAT_114,2022,9,59300,209320776,visits represent national forest visits,NA,Umpqua National Forest,2022-09-15
NAT_115,2021,10,122191,1044727276,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2021-10-15
NAT_115,2021,11,112202,991430643,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2021-11-15
NAT_115,2021,12,68932,877438762,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2021-12-15
NAT_115,2022,1,68618,876429414,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-01-15
NAT_115,2022,2,61803,790366147,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-02-15
NAT_115,2022,3,99213,982954870,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-03-15
NAT_115,2022,4,119177,1016221541,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-04-15
NAT_115,2022,5,126021,1064201691,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-05-15
NAT_115,2022,6,119624,1026877143,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-06-15
NAT_115,2022,7,123038,1045802002,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-07-15
NAT_115,2022,8,118249,1043480719,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-08-15
NAT_115,2022,9,120707,1028068668,visits represent national forest visits,NA,Land Between the Lakes National Recreation Area,2022-09-15
NAT_116,2017,10,33584,222726625,visits represent national forest visits,NA,Mark Twain National Forest,2017-10-15
NAT_116,2017,11,48036,353898742,visits represent national forest visits,NA,Mark Twain National Forest,2017-11-15
NAT_116,2017,12,14352,98508191,visits represent national forest visits,NA,Mark Twain National Forest,2017-12-15
NAT_116,2018,1,10338,74378918,visits represent national forest visits,NA,Mark Twain National Forest,2018-01-15
NAT_116,2018,2,9865,70625888,visits represent national forest visits,NA,Mark Twain National Forest,2018-02-15
NAT_116,2018,3,25052,172166027,visits represent national forest visits,NA,Mark Twain National Forest,2018-03-15
NAT_116,2018,4,62390,437050597,visits represent national forest visits,NA,Mark Twain National Forest,2018-04-15
NAT_116,2018,5,52252,339297430,visits represent national forest visits,NA,Mark Twain National Forest,2018-05-15
NAT_116,2018,6,46841,298827914,visits represent national forest visits,NA,Mark Twain National Forest,2018-06-15
NAT_116,2018,7,45287,288018325,visits represent national forest visits,NA,Mark Twain National Forest,2018-07-15
NAT_116,2018,8,42717,274341966,visits represent national forest visits,NA,Mark Twain National Forest,2018-08-15
NAT_116,2018,9,42309,285401184,visits represent national forest visits,NA,Mark Twain National Forest,2018-09-15
NAT_117,2021,10,48486,823677020,visits represent national forest visits,NA,Hiawatha National Forest,2021-10-15
NAT_117,2021,11,42919,803163623,visits represent national forest visits,NA,Hiawatha National Forest,2021-11-15
NAT_117,2021,12,35956,662792579,visits represent national forest visits,NA,Hiawatha National Forest,2021-12-15
NAT_117,2022,1,65966,1216589830,visits represent national forest visits,NA,Hiawatha National Forest,2022-01-15
NAT_117,2022,2,59588,1100162026,visits represent national forest visits,NA,Hiawatha National Forest,2022-02-15
NAT_117,2022,3,51905,963572458,visits represent national forest visits,NA,Hiawatha National Forest,2022-03-15
NAT_117,2022,4,19212,351642343,visits represent national forest visits,NA,Hiawatha National Forest,2022-04-15
NAT_117,2022,5,53812,883203969,visits represent national forest visits,NA,Hiawatha National Forest,2022-05-15
NAT_117,2022,6,68233,958279384,visits represent national forest visits,NA,Hiawatha National Forest,2022-06-15
NAT_117,2022,7,90081,1186629574,visits represent national forest visits,NA,Hiawatha National Forest,2022-07-15
NAT_117,2022,8,85514,1122850558,visits represent national forest visits,NA,Hiawatha National Forest,2022-08-15
NAT_117,2022,9,76635,1090626993,visits represent national forest visits,NA,Hiawatha National Forest,2022-09-15
NAT_118,2021,10,113506,1158814118,visits represent national forest visits,NA,Daniel Boone National Forest,2021-10-15
NAT_118,2021,11,87369,1128443177,visits represent national forest visits,NA,Daniel Boone National Forest,2021-11-15
NAT_118,2021,12,36560,597153379,visits represent national forest visits,NA,Daniel Boone National Forest,2021-12-15
NAT_118,2022,1,38397,609865473,visits represent national forest visits,NA,Daniel Boone National Forest,2022-01-15
NAT_118,2022,2,32696,532642547,visits represent national forest visits,NA,Daniel Boone National Forest,2022-02-15
NAT_118,2022,3,57792,773447667,visits represent national forest visits,NA,Daniel Boone National Forest,2022-03-15
NAT_118,2022,4,116019,1246722953,visits represent national forest visits,NA,Daniel Boone National Forest,2022-04-15
NAT_118,2022,5,129976,1240769237,visits represent national forest visits,NA,Daniel Boone National Forest,2022-05-15
NAT_118,2022,6,122687,1125309163,visits represent national forest visits,NA,Daniel Boone National Forest,2022-06-15
NAT_118,2022,7,147256,1361542197,visits represent national forest visits,NA,Daniel Boone National Forest,2022-07-15
NAT_118,2022,8,122683,1150423273,visits represent national forest visits,NA,Daniel Boone National Forest,2022-08-15
NAT_118,2022,9,125714,1196221262,visits represent national forest visits,NA,Daniel Boone National Forest,2022-09-15
NAT_119,2020,10,203977,4633391192,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2020-10-15
NAT_119,2020,11,193325,4929739757,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2020-11-15
NAT_119,2020,12,137065,3639630571,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2020-12-15
NAT_119,2021,1,94185,2522668503,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-01-15
NAT_119,2021,2,73223,1907151031,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-02-15
NAT_119,2021,3,93818,2411480541,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-03-15
NAT_119,2021,4,154317,3800787209,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-04-15
NAT_119,2021,5,198579,4254486639,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-05-15
NAT_119,2021,6,214382,4251437325,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-06-15
NAT_119,2021,7,234240,4518837116,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-07-15
NAT_119,2021,8,231157,4481978958,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-08-15
NAT_119,2021,9,208934,4308835011,visits represent national forest visits,NA,George Washington and Jefferson National Forest,2021-09-15
NAT_120,2021,10,156585,1788432694,visits represent national forest visits,NA,Cherokee National Forest,2021-10-15
NAT_120,2021,11,87806,1448383724,visits represent national forest visits,NA,Cherokee National Forest,2021-11-15
NAT_120,2021,12,68923,1275826250,visits represent national forest visits,NA,Cherokee National Forest,2021-12-15
NAT_120,2022,1,42674,800649336,visits represent national forest visits,NA,Cherokee National Forest,2022-01-15
NAT_120,2022,2,33555,623715590,visits represent national forest visits,NA,Cherokee National Forest,2022-02-15
NAT_120,2022,3,83180,989229046,visits represent national forest visits,NA,Cherokee National Forest,2022-03-15
NAT_120,2022,4,149628,1749138491,visits represent national forest visits,NA,Cherokee National Forest,2022-04-15
NAT_120,2022,5,182248,1890161040,visits represent national forest visits,NA,Cherokee National Forest,2022-05-15
NAT_120,2022,6,194108,1795668231,visits represent national forest visits,NA,Cherokee National Forest,2022-06-15
NAT_120,2022,7,211905,1888859171,visits represent national forest visits,NA,Cherokee National Forest,2022-07-15
NAT_120,2022,8,195750,1823571503,visits represent national forest visits,NA,Cherokee National Forest,2022-08-15
NAT_120,2022,9,167602,1620309587,visits represent national forest visits,NA,Cherokee National Forest,2022-09-15
NAT_121,2017,10,48454,224191699,visits represent national forest visits,NA,National Forests in Texas,2017-10-15
NAT_121,2017,11,43455,180506195,visits represent national forest visits,NA,National Forests in Texas,2017-11-15
NAT_121,2017,12,49716,236360022,visits represent national forest visits,NA,National Forests in Texas,2017-12-15
NAT_121,2018,1,34967,181200691,visits represent national forest visits,NA,National Forests in Texas,2018-01-15
NAT_121,2018,2,34567,173802655,visits represent national forest visits,NA,National Forests in Texas,2018-02-15
NAT_121,2018,3,49395,234352283,visits represent national forest visits,NA,National Forests in Texas,2018-03-15
NAT_121,2018,4,49279,230431331,visits represent national forest visits,NA,National Forests in Texas,2018-04-15
NAT_121,2018,5,49949,230122366,visits represent national forest visits,NA,National Forests in Texas,2018-05-15
NAT_121,2018,6,33452,140685348,visits represent national forest visits,NA,National Forests in Texas,2018-06-15
NAT_121,2018,7,34443,144658914,visits represent national forest visits,NA,National Forests in Texas,2018-07-15
NAT_121,2018,8,34429,147350078,visits represent national forest visits,NA,National Forests in Texas,2018-08-15
NAT_121,2018,9,40923,186632219,visits represent national forest visits,NA,National Forests in Texas,2018-09-15
NAT_122,2020,10,42270,257812794,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2020-10-15
NAT_122,2020,11,52375,263475305,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2020-11-15
NAT_122,2020,12,21177,183154755,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2020-12-15
NAT_122,2021,1,28871,222231566,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-01-15
NAT_122,2021,2,24624,182321362,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-02-15
NAT_122,2021,3,10358,92264161,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-03-15
NAT_122,2021,4,882,6521780,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-04-15
NAT_122,2021,5,43170,322205833,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-05-15
NAT_122,2021,6,35905,243134828,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-06-15
NAT_122,2021,7,54167,361530564,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-07-15
NAT_122,2021,8,42180,281429684,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-08-15
NAT_122,2021,9,56726,375881542,visits represent national forest visits,NA,Chequamegon-Nicolet National Forest,2021-09-15
NAT_123,2018,10,13657,60279466,visits represent national forest visits,NA,Wayne National Forest,2018-10-15
NAT_123,2018,11,11619,58680514,visits represent national forest visits,NA,Wayne National Forest,2018-11-15
NAT_123,2018,12,8583,45373268,visits represent national forest visits,NA,Wayne National Forest,2018-12-15
NAT_123,2019,1,4187,20336164,visits represent national forest visits,NA,Wayne National Forest,2019-01-15
NAT_123,2019,2,3813,18532871,visits represent national forest visits,NA,Wayne National Forest,2019-02-15
NAT_123,2019,3,4968,22710621,visits represent national forest visits,NA,Wayne National Forest,2019-03-15
NAT_123,2019,4,13062,58551535,visits represent national forest visits,NA,Wayne National Forest,2019-04-15
NAT_123,2019,5,18357,71698529,visits represent national forest visits,NA,Wayne National Forest,2019-05-15
NAT_123,2019,6,21693,80887663,visits represent national forest visits,NA,Wayne National Forest,2019-06-15
NAT_123,2019,7,21552,73243475,visits represent national forest visits,NA,Wayne National Forest,2019-07-15
NAT_123,2019,8,20668,77225656,visits represent national forest visits,NA,Wayne National Forest,2019-08-15
NAT_123,2019,9,17084,70929855,visits represent national forest visits,NA,Wayne National Forest,2019-09-15
NAT_124,2018,10,30019,288635321,visits represent national forest visits,NA,Hoosier National Forest,2018-10-15
NAT_124,2018,11,26196,265927710,visits represent national forest visits,NA,Hoosier National Forest,2018-11-15
NAT_124,2018,12,21589,243740515,visits represent national forest visits,NA,Hoosier National Forest,2018-12-15
NAT_124,2019,1,4161,29801626,visits represent national forest visits,NA,Hoosier National Forest,2019-01-15
NAT_124,2019,2,1487,3525473,visits represent national forest visits,NA,Hoosier National Forest,2019-02-15
NAT_124,2019,3,13550,127930645,visits represent national forest visits,NA,Hoosier National Forest,2019-03-15
NAT_124,2019,4,21638,112842494,visits represent national forest visits,NA,Hoosier National Forest,2019-04-15
NAT_124,2019,5,32151,180933265,visits represent national forest visits,NA,Hoosier National Forest,2019-05-15
NAT_124,2019,6,35183,185837954,visits represent national forest visits,NA,Hoosier National Forest,2019-06-15
NAT_124,2019,7,34170,178447643,visits represent national forest visits,NA,Hoosier National Forest,2019-07-15
NAT_124,2019,8,34580,172676270,visits represent national forest visits,NA,Hoosier National Forest,2019-08-15
NAT_124,2019,9,32913,147568145,visits represent national forest visits,NA,Hoosier National Forest,2019-09-15
NAT_125,2021,10,152121,9259772027,visits represent national forest visits,NA,Huron-Manistee National Forest,2021-10-15
NAT_125,2021,11,152990,10614459201,visits represent national forest visits,NA,Huron-Manistee National Forest,2021-11-15
NAT_125,2021,12,30437,2247622258,visits represent national forest visits,NA,Huron-Manistee National Forest,2021-12-15
NAT_125,2022,1,40021,2822854548,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-01-15
NAT_125,2022,2,31946,2302455420,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-02-15
NAT_125,2022,3,30871,2351737560,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-03-15
NAT_125,2022,4,78505,5469635237,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-04-15
NAT_125,2022,5,141199,8040609921,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-05-15
NAT_125,2022,6,173416,9413552881,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-06-15
NAT_125,2022,7,246711,11761504481,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-07-15
NAT_125,2022,8,212242,10812818702,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-08-15
NAT_125,2022,9,177458,10134319955,visits represent national forest visits,NA,Huron-Manistee National Forest,2022-09-15
NAT_126,2020,10,107568,2614756860,visits represent national forest visits,NA,Superior National Forest,2020-10-15
NAT_126,2020,11,62306,1858128472,visits represent national forest visits,NA,Superior National Forest,2020-11-15
NAT_126,2020,12,51560,1684532227,visits represent national forest visits,NA,Superior National Forest,2020-12-15
NAT_126,2021,1,58937,1786437971,visits represent national forest visits,NA,Superior National Forest,2021-01-15
NAT_126,2021,2,55901,1681584167,visits represent national forest visits,NA,Superior National Forest,2021-02-15
NAT_126,2021,3,54113,1706199507,visits represent national forest visits,NA,Superior National Forest,2021-03-15
NAT_126,2021,4,48240,1579249485,visits represent national forest visits,NA,Superior National Forest,2021-04-15
NAT_126,2021,5,125982,3137467287,visits represent national forest visits,NA,Superior National Forest,2021-05-15
NAT_126,2021,6,144890,3387799907,visits represent national forest visits,NA,Superior National Forest,2021-06-15
NAT_126,2021,7,156664,3616407383,visits represent national forest visits,NA,Superior National Forest,2021-07-15
NAT_126,2021,8,156871,3660831457,visits represent national forest visits,NA,Superior National Forest,2021-08-15
NAT_126,2021,9,149046,3371329982,visits represent national forest visits,NA,Superior National Forest,2021-09-15
NAT_127,2017,10,47382,112813553,visits represent national forest visits,NA,Shawnee National Forest,2017-10-15
NAT_127,2017,11,30980,82227316,visits represent national forest visits,NA,Shawnee National Forest,2017-11-15
NAT_127,2017,12,11827,34116122,visits represent national forest visits,NA,Shawnee National Forest,2017-12-15
NAT_127,2018,1,6391,20670158,visits represent national forest visits,NA,Shawnee National Forest,2018-01-15
NAT_127,2018,2,6005,21119366,visits represent national forest visits,NA,Shawnee National Forest,2018-02-15
NAT_127,2018,3,20593,58661997,visits represent national forest visits,NA,Shawnee National Forest,2018-03-15
NAT_127,2018,4,47154,124397273,visits represent national forest visits,NA,Shawnee National Forest,2018-04-15
NAT_127,2018,5,43850,105498536,visits represent national forest visits,NA,Shawnee National Forest,2018-05-15
NAT_127,2018,6,34386,82632465,visits represent national forest visits,NA,Shawnee National Forest,2018-06-15
NAT_127,2018,7,29906,72256705,visits represent national forest visits,NA,Shawnee National Forest,2018-07-15
NAT_127,2018,8,26366,70121665,visits represent national forest visits,NA,Shawnee National Forest,2018-08-15
NAT_127,2018,9,36353,87333927,visits represent national forest visits,NA,Shawnee National Forest,2018-09-15
NAT_128,2020,10,29366,170500370,visits represent national forest visits,NA,Chippewa National Forest,2020-10-15
NAT_128,2020,11,23231,134991550,visits represent national forest visits,NA,Chippewa National Forest,2020-11-15
NAT_128,2020,12,9870,60996126,visits represent national forest visits,NA,Chippewa National Forest,2020-12-15
NAT_128,2021,1,12419,73014428,visits represent national forest visits,NA,Chippewa National Forest,2021-01-15
NAT_128,2021,2,10926,65133354,visits represent national forest visits,NA,Chippewa National Forest,2021-02-15
NAT_128,2021,3,10993,67655148,visits represent national forest visits,NA,Chippewa National Forest,2021-03-15
NAT_128,2021,4,6423,44040213,visits represent national forest visits,NA,Chippewa National Forest,2021-04-15
NAT_128,2021,5,29078,135223113,visits represent national forest visits,NA,Chippewa National Forest,2021-05-15
NAT_128,2021,6,43100,193256587,visits represent national forest visits,NA,Chippewa National Forest,2021-06-15
NAT_128,2021,7,47126,200441314,visits represent national forest visits,NA,Chippewa National Forest,2021-07-15
NAT_128,2021,8,46979,200433241,visits represent national forest visits,NA,Chippewa National Forest,2021-08-15
NAT_128,2021,9,33019,173363237,visits represent national forest visits,NA,Chippewa National Forest,2021-09-15
NAT_129,2018,10,45107,171065991,visits represent national forest visits,NA,Monongahela National Forest,2018-10-15
NAT_129,2018,11,31883,158033909,visits represent national forest visits,NA,Monongahela National Forest,2018-11-15
NAT_129,2018,12,11467,52755522,visits represent national forest visits,NA,Monongahela National Forest,2018-12-15
NAT_129,2019,1,NA,NA,visits represent national forest visits,NA,Monongahela National Forest,2019-01-15
NAT_129,2019,2,NA,NA,visits represent national forest visits,NA,Monongahela National Forest,2019-02-15
NAT_129,2019,3,2574,7494511,visits represent national forest visits,NA,Monongahela National Forest,2019-03-15
NAT_129,2019,4,28154,134392989,visits represent national forest visits,NA,Monongahela National Forest,2019-04-15
NAT_129,2019,5,46435,187287262,visits represent national forest visits,NA,Monongahela National Forest,2019-05-15
NAT_129,2019,6,59436,221526867,visits represent national forest visits,NA,Monongahela National Forest,2019-06-15
NAT_129,2019,7,62726,227494830,visits represent national forest visits,NA,Monongahela National Forest,2019-07-15
NAT_129,2019,8,60955,232362445,visits represent national forest visits,NA,Monongahela National Forest,2019-08-15
NAT_129,2019,9,49205,194492712,visits represent national forest visits,NA,Monongahela National Forest,2019-09-15
NAT_130,2021,10,17939,108691206,visits represent national forest visits,NA,Ottawa National Forest,2021-10-15
NAT_130,2021,11,14709,89831927,visits represent national forest visits,NA,Ottawa National Forest,2021-11-15
NAT_130,2021,12,7236,58061359,visits represent national forest visits,NA,Ottawa National Forest,2021-12-15
NAT_130,2022,1,11186,78060687,visits represent national forest visits,NA,Ottawa National Forest,2022-01-15
NAT_130,2022,2,7753,59182148,visits represent national forest visits,NA,Ottawa National Forest,2022-02-15
NAT_130,2022,3,5656,51543454,visits represent national forest visits,NA,Ottawa National Forest,2022-03-15
NAT_130,2022,4,4044,45472567,visits represent national forest visits,NA,Ottawa National Forest,2022-04-15
NAT_130,2022,5,12331,85815143,visits represent national forest visits,NA,Ottawa National Forest,2022-05-15
NAT_130,2022,6,22978,113177576,visits represent national forest visits,NA,Ottawa National Forest,2022-06-15
NAT_130,2022,7,31231,177354950,visits represent national forest visits,NA,Ottawa National Forest,2022-07-15
NAT_130,2022,8,28134,160749150,visits represent national forest visits,NA,Ottawa National Forest,2022-08-15
NAT_130,2022,9,26052,179656007,visits represent national forest visits,NA,Ottawa National Forest,2022-09-15
NAT_131,2020,10,89704,1335804970,visits represent national forest visits,NA,National Forests in Florida,2020-10-15
NAT_131,2020,11,99555,1478929968,visits represent national forest visits,NA,National Forests in Florida,2020-11-15
NAT_131,2020,12,101001,1485167820,visits represent national forest visits,NA,National Forests in Florida,2020-12-15
NAT_131,2021,1,102759,1551029725,visits represent national forest visits,NA,National Forests in Florida,2021-01-15
NAT_131,2021,2,90991,1366406145,visits represent national forest visits,NA,National Forests in Florida,2021-02-15
NAT_131,2021,3,100053,1484888997,visits represent national forest visits,NA,National Forests in Florida,2021-03-15
NAT_131,2021,4,90630,1280659895,visits represent national forest visits,NA,National Forests in Florida,2021-04-15
NAT_131,2021,5,94875,1372151617,visits represent national forest visits,NA,National Forests in Florida,2021-05-15
NAT_131,2021,6,88051,1262522879,visits represent national forest visits,NA,National Forests in Florida,2021-06-15
NAT_131,2021,7,92662,1333474526,visits represent national forest visits,NA,National Forests in Florida,2021-07-15
NAT_131,2021,8,92384,1331219486,visits represent national forest visits,NA,National Forests in Florida,2021-08-15
NAT_131,2021,9,87149,1260174152,visits represent national forest visits,NA,National Forests in Florida,2021-09-15
NAT_132,2018,10,209382,4497780095,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2018-10-15
NAT_132,2018,11,180907,4042302818,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2018-11-15
NAT_132,2018,12,175331,4089427655,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2018-12-15
NAT_132,2019,1,94718,2179775895,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-01-15
NAT_132,2019,2,89221,2024589871,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-02-15
NAT_132,2019,3,134124,3452078170,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-03-15
NAT_132,2019,4,185289,4569911313,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-04-15
NAT_132,2019,5,207205,4780200679,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-05-15
NAT_132,2019,6,213136,4705294335,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-06-15
NAT_132,2019,7,229777,4875453991,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-07-15
NAT_132,2019,8,230121,4920995562,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-08-15
NAT_132,2019,9,203624,4496149031,visits represent national forest visits,NA,Chattahoochee-Oconee National Forests,2019-09-15
NAT_133,2018,10,52310,1241610046,visits represent national forest visits,NA,National Forests in Alabama,2018-10-15
NAT_133,2018,11,53080,1309268569,visits represent national forest visits,NA,National Forests in Alabama,2018-11-15
NAT_133,2018,12,55227,1365197293,visits represent national forest visits,NA,National Forests in Alabama,2018-12-15
NAT_133,2019,1,46992,1271247417,visits represent national forest visits,NA,National Forests in Alabama,2019-01-15
NAT_133,2019,2,33411,824241883,visits represent national forest visits,NA,National Forests in Alabama,2019-02-15
NAT_133,2019,3,59705,1200431127,visits represent national forest visits,NA,National Forests in Alabama,2019-03-15
NAT_133,2019,4,62926,1155230025,visits represent national forest visits,NA,National Forests in Alabama,2019-04-15
NAT_133,2019,5,50914,1118214000,visits represent national forest visits,NA,National Forests in Alabama,2019-05-15
NAT_133,2019,6,53840,1195270574,visits represent national forest visits,NA,National Forests in Alabama,2019-06-15
NAT_133,2019,7,50628,1122060258,visits represent national forest visits,NA,National Forests in Alabama,2019-07-15
NAT_133,2019,8,52000,1173641972,visits represent national forest visits,NA,National Forests in Alabama,2019-08-15
NAT_133,2019,9,49676,1133326033,visits represent national forest visits,NA,National Forests in Alabama,2019-09-15
NAT_134,2017,10,9318,12578867,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2017-10-15
NAT_134,2017,11,8501,11120060,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2017-11-15
NAT_134,2017,12,8234,10378658,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2017-12-15
NAT_134,2018,1,5947,7155856,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-01-15
NAT_134,2018,2,1149,415942,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-02-15
NAT_134,2018,3,1300,473938,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-03-15
NAT_134,2018,4,2731,1851803,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-04-15
NAT_134,2018,5,3483,2820403,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-05-15
NAT_134,2018,6,3769,4858431,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-06-15
NAT_134,2018,7,3719,4624290,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-07-15
NAT_134,2018,8,3791,4750645,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-08-15
NAT_134,2018,9,2431,1933550,visits represent national forest visits,NA,Midewin National Tallgrass Prairie,2018-09-15
NAT_135,2017,10,5501,35855140,visits represent national forest visits,NA,Chugach National Forest,2017-10-15
NAT_135,2017,11,553,2494575,visits represent national forest visits,NA,Chugach National Forest,2017-11-15
NAT_135,2017,12,4738,33575465,visits represent national forest visits,NA,Chugach National Forest,2017-12-15
NAT_135,2018,1,9410,62612269,visits represent national forest visits,NA,Chugach National Forest,2018-01-15
NAT_135,2018,2,9692,64036555,visits represent national forest visits,NA,Chugach National Forest,2018-02-15
NAT_135,2018,3,11149,71773983,visits represent national forest visits,NA,Chugach National Forest,2018-03-15
NAT_135,2018,4,7687,53062441,visits represent national forest visits,NA,Chugach National Forest,2018-04-15
NAT_135,2018,5,38049,95075131,visits represent national forest visits,NA,Chugach National Forest,2018-05-15
NAT_135,2018,6,88540,240523947,visits represent national forest visits,NA,Chugach National Forest,2018-06-15
NAT_135,2018,7,109344,279611456,visits represent national forest visits,NA,Chugach National Forest,2018-07-15
NAT_135,2018,8,107352,279734303,visits represent national forest visits,NA,Chugach National Forest,2018-08-15
NAT_135,2018,9,42861,145338938,visits represent national forest visits,NA,Chugach National Forest,2018-09-15
NAT_136,2018,1,16862.5,NA,NA,NA,Parker River National Wildlife Refuge,2018-01-15
NAT_136,2018,2,19122.5,NA,NA,NA,Parker River National Wildlife Refuge,2018-02-15
NAT_136,2018,3,12945,NA,NA,NA,Parker River National Wildlife Refuge,2018-03-15
NAT_136,2018,4,15037.5,NA,NA,NA,Parker River National Wildlife Refuge,2018-04-15
NAT_136,2018,5,21262.5,NA,NA,NA,Parker River National Wildlife Refuge,2018-05-15
NAT_136,2018,6,26625,NA,NA,NA,Parker River National Wildlife Refuge,2018-06-15
NAT_136,2018,7,43020,NA,NA,NA,Parker River National Wildlife Refuge,2018-07-15
NAT_136,2018,8,51600,NA,NA,NA,Parker River National Wildlife Refuge,2018-08-15
NAT_136,2018,9,38960,NA,NA,NA,Parker River National Wildlife Refuge,2018-09-15
NAT_136,2018,10,21657.5,NA,NA,NA,Parker River National Wildlife Refuge,2018-10-15
NAT_136,2018,11,16190,NA,NA,NA,Parker River National Wildlife Refuge,2018-11-15
NAT_136,2018,12,14207.5,NA,NA,NA,Parker River National Wildlife Refuge,2018-12-15
NAT_136,2019,1,14202.5,NA,NA,NA,Parker River National Wildlife Refuge,2019-01-15
NAT_136,2019,2,14132.5,NA,NA,NA,Parker River National Wildlife Refuge,2019-02-15
NAT_136,2019,3,20680,NA,NA,NA,Parker River National Wildlife Refuge,2019-03-15
NAT_136,2019,4,20555,NA,NA,NA,Parker River National Wildlife Refuge,2019-04-15
NAT_136,2019,5,28692.5,NA,NA,NA,Parker River National Wildlife Refuge,2019-05-15
